Timestep;Food;Prey1;Prey2;Predators
1152;120;2;102;13
1153;120;2;101;13
1154;120;2;101;13
1155;120;2;102;13
1156;120;2;101;13
1157;120;2;101;13
1158;120;2;101;13
1159;120;2;101;13
1160;120;3;101;13
1161;120;2;101;13
1162;120;2;103;13
1163;120;2;100;13
1164;120;2;98;13
1165;120;2;95;13
1166;120;2;95;13
1167;120;2;92;13
1168;120;2;90;13
1169;120;2;88;14
1170;120;2;87;14
1171;120;2;85;14
1172;120;2;85;14
1173;120;2;84;14
1174;120;2;85;14
1175;120;2;84;15
1176;120;2;84;15
1177;120;2;84;15
1178;120;2;84;15
1179;120;2;84;15
1180;120;2;84;15
1181;120;2;84;15
1182;120;2;82;15
1183;120;2;82;15
1184;120;2;83;15
1185;120;2;82;15
1186;120;2;83;15
1187;120;2;83;15
1188;120;2;83;15
1189;120;2;82;15
1190;120;2;83;14
1191;120;2;83;14
1192;120;2;82;14
1193;120;2;81;14
1194;120;2;81;14
1195;120;2;79;14
1196;120;2;80;14
1197;120;2;78;14
1198;120;2;76;14
1199;120;2;76;14
1200;120;2;75;15
1201;120;2;74;15
1202;120;2;74;15
1203;120;2;74;15
1204;120;2;74;16
1205;120;2;73;16
1206;120;2;73;16
1207;120;2;68;16
1208;120;2;67;16
1209;120;2;67;16
1210;120;2;67;16
1211;120;2;67;16
1212;120;3;67;16
1213;120;2;67;16
1214;120;2;68;16
1215;120;2;67;16
1216;120;2;67;16
1217;120;2;68;15
1218;120;2;68;15
1219;120;2;67;14
1220;120;2;68;14
1221;120;2;66;14
1222;120;2;65;14
1223;120;2;67;14
1224;120;2;64;14
1225;120;2;64;14
1226;120;2;63;13
1227;120;2;62;13
1228;120;2;62;13
1229;120;2;62;13
1230;120;2;62;13
1231;120;2;61;13
1232;120;2;61;13
1233;120;2;61;14
1234;120;2;60;14
1235;120;2;60;14
1236;120;2;60;14
1237;120;2;60;14
1238;120;2;62;14
1239;120;2;61;14
1240;120;2;60;14
1241;120;2;60;14
1242;120;2;59;14
1243;120;2;60;14
1244;120;2;59;14
1245;120;2;57;14
1246;120;2;58;14
1247;120;2;57;14
1248;120;2;56;14
1249;120;2;57;14
1250;120;2;56;14
1251;120;2;55;14
1252;120;2;55;14
1253;120;2;55;14
1254;120;2;55;14
1255;120;2;56;14
1256;120;2;54;14
1257;120;2;53;15
1258;120;2;53;15
1259;120;2;53;15
1260;120;2;52;15
1261;120;2;52;15
1262;120;2;52;15
1263;120;2;53;15
1264;120;2;53;15
1265;120;2;52;15
1266;120;2;52;15
1267;120;2;50;15
1268;120;2;50;15
1269;120;2;49;15
1270;120;2;49;15
1271;120;2;49;15
1272;120;2;48;15
1273;120;2;47;15
1274;120;2;47;15
1275;120;2;47;15
1276;120;2;48;15
1277;120;1;48;15
1278;120;1;47;15
1279;120;1;49;15
1280;120;1;48;15
1281;120;1;47;16
1282;120;1;46;16
1283;120;1;45;16
1284;120;1;45;16
1285;120;1;44;16
1286;120;1;45;16
1287;120;1;43;16
1288;120;1;44;16
1289;120;1;42;16
1290;120;1;40;16
1291;120;1;40;16
1292;120;1;40;16
1293;120;1;38;16
1294;120;1;37;16
1295;120;1;37;16
1296;120;1;36;15
1297;120;1;37;15
1298;120;1;36;15
1299;120;1;36;15
1300;120;1;36;15
1301;120;1;36;15
1302;120;0;37;15
1303;120;0;34;16
1304;120;0;34;16
1305;120;0;33;16
1306;120;0;33;16
1307;120;0;33;16
1308;120;0;34;16
1309;120;0;32;15
1310;120;0;32;15
1311;120;0;32;15
1312;120;0;32;15
1313;120;0;32;15
1314;120;0;32;15
1315;120;0;32;15
1316;120;0;32;15
1317;120;0;34;15
1318;120;0;33;15
1319;120;0;32;15
1320;120;0;31;15
1321;120;0;31;15
1322;120;0;31;15
1323;120;0;31;15
1324;120;0;31;15
1325;120;0;32;15
1326;120;0;32;15
1327;120;0;31;15
1328;120;0;31;15
1329;120;0;29;15
1330;120;0;29;15
1331;120;0;29;15
1332;120;0;30;15
1333;120;0;29;15
1334;120;0;28;15
1335;120;0;27;14
1336;120;0;25;14
1337;120;0;23;14
1338;120;0;21;14
1339;120;0;19;14
1340;120;0;16;14
1341;120;0;16;14
1342;120;0;16;14
1343;120;0;16;14
1344;120;0;16;14
1345;120;0;16;14
1346;120;0;16;14
1347;120;0;16;14
1348;120;0;17;14
